clan;year;session;location;landmark_id;utme;utmn
talek;2015;t90120;d;DOC_Communal_Den;747634;9837096
talek;2015;t90121;o;Vulture_Crossing;747750;9837284
talek;2015;t90122;o;Main_Den_One_Creek_Crossing;747797;9836633
talek;2015;t90123;o;Main_Den_One_Creek_Crossing;747797;9836633
talek;2015;t90124;d;DOC_Communal_Den;747634;9837096
talek;2015;t90128;o;Top_TL;744809;9839272
talek;2015;t90131;o;Magic_Culvert;747557;9836254
talek;2015;t90132;o;Magic_Culvert;747371;9836013
talek;2015;t90133;d;Den_One_Creek_Den_Complex;747634;9837096
talek;2015;t90134;d;Riverbend_Den;748477;9838427
talek;2015;t90135;c;Camel_Crossing;749223;9837429
talek;2015;t90136;d;DOC_Communal_Den;747634;9837096
talek;2015;t90137;o;Magic_Culvert;747371;9836013
talek;2015;t90138;d;DOC_Communal_Den;747634;9837096
talek;2015;t90139;o;Creative_X;748564;9836229
talek;2015;t90141;o;Magic_Culvert;747404;9836362
talek;2015;t90142;d;DOC_Communal_Den;747634;9837096
talek;2015;t90143;d;DOC_Communal_Den;747634;9837096
talek;2015;t90144;o;Drunk_Tree_crossing;747918;9836403
talek;2015;t90145;o;Creative_Crossing;748413;9836208
talek;2015;t90147;o;Nook;747100;9835502
talek;2015;t90148;o;Nook;746699;9835886
talek;2015;t90151;d;DOC_Communal_Den;747634;9837096
talek;2015;t90153;o;Magic_Culvert;747371;9836013
talek;2015;t90154;o;Bahati_L;745882;9841905
talek;2015;t90155;o;Box_X;748202;9837879
talek;2015;t90157;o;Talek_Marsh;744354;9840030
talek;2015;t90159;o;Pbfast_X;742566;9839220
talek;2015;t90160;o;Pbfast_X;742324;9838798
talek;2015;t90162;d;Democracy_Den;742067;9835491
talek;2015;t90163;o;Leopard_Sex_Crossing;747599;9836948
talek;2015;t90164;d;DOC_Communal_Den;747634;9837096
talek;2015;t90165;o;Toadstool_X;743484;9836580
talek;2015;t90166;d;Democracy_Den;742067;9835491
talek;2015;t90169;o;Magic_Culvert;747371;9836013
talek;2015;t90170;o;Falafel_Wrap;747229;9835899
talek;2015;t90171;o;Nook;747100;9835502
talek;2015;t90172;d;Democracy_Den;742067;9835491
talek;2015;t90173;o;Falafel_Wrap;747098;9835798
talek;2015;t90175;o;Magic_Culvert;747371;9836013
talek;2015;t90176;o;Lone_T;748674;9836764
talek;2015;t90178;k;Main_Den_One_Creek_Crossing;747797;9836633
talek;2015;t90179;d;Leopard_Sex_Crossing;747704;9837000
talek;2015;t90182;o;Hades_T;742450;9836454
talek;2015;t90183;d;Democracy_Den;742067;9835491
talek;2015;t90186;o;Hades_T;742440;9836151
talek;2015;t90187;d;Democracy_Den;742067;9835491
talek;2015;t90189;c;T_Musketeers_X;747190;9837638
talek;2015;t90190;d;DOC_Communal_Den;747634;9837096
talek;2015;t90191;o;Creative_X;748497;9836117
talek;2015;t90193;o;Magic_Culvert;747371;9836013
talek;2015;t90194;o;Aardwolf_T;745546;9837470
talek;2015;t90195;o;Bad_Bushes;747663;9835635
talek;2015;t90196;o;Leopard_Sex_Crossing;747704;9837000
talek;2015;t90197;o;Magic_Culvert;747371;9836013
talek;2015;t90198;o;Pond_L_X;743086;9836322
talek;2015;t90199;d;Democracy_Den;742067;9835491
talek;2015;t90201;c;Pond_Lugga_Crossing;743070;9836024
talek;2015;t90205;o;Century_Crossing;747636;9837248
talek;2015;t90206;d;Riverbend_Den;748477;9838427
talek;2015;t90207;o;Lone_T;748116;9836951
talek;2015;t90208;o;Magic_Culvert;747240;9835952
talek;2015;t90209;d;Riverbend_Den;748477;9838427
talek;2015;t90210;d;Democracy_Den;742067;9835491
talek;2015;t90211;d;Democracy_Den;742067;9835491
talek;2015;t90213;o;Full_Moon_X;748553;9837922
talek;2015;t90214;d;Riverbend_Den;748477;9838427
talek;2015;t90215;o;Box_X;748269;9837917
talek;2015;t90216;o;Nook;747037;9835603
talek;2015;t90217;o;DRunk_T_X;747683;9836340
talek;2015;t90218;o;Young_Simba_Tree;745791;9837432
talek;2015;t90219;o;Pond_L_X;742947;9835812
talek;2015;t90220;d;Democracy_Den;742067;9835491
talek;2015;t90221;o;Swakey_T;743494;9836603
talek;2015;t90222;o;Falafel_Wrap;747311;9835789
talek;2015;t90223;o;Magic_Culvert;747214;9836007
talek;2015;t90225;o;President's_Breakfast_Crossing;742641;9839101
talek;2015;t90226;o;T_Musketeers_X;747197;9837649
talek;2015;t90227;d;DOC_Communal_Den;747634;9837096
talek;2015;t90231;o;PBfast_X;742506;9838914
talek;2015;t90232;o;PBfast_X;742242;9838824
talek;2015;t90233;o;Demo_D;742226;9835719
talek;2015;t90234;o;Demo_D;742425;9835374
talek;2015;t90235;o;Candybar_X;742470;9835339
talek;2015;t90236;d;Democracy_Den;742067;9835491
talek;2015;t90237;o;Lone_T;748066;9836652
talek;2015;t90238;o;Putrid_X;751876;9837781
talek;2015;t90239;d;Riverbend_Den;748477;9838427
talek;2015;t90241;o;Photogenic_T;742890;9836356
talek;2015;t90242;d;Democracy_Den;742067;9835491
talek;2015;t90243;o;Falafel_Wrap;747357;9835569
talek;2015;t90244;o;Falafel_Wrap;747099;9835931
talek;2015;t90245;d;DOC_Communal_Den;747634;9837096
talek;2015;t90246;o;DD_S;747120;9836820
talek;2015;t90248;o;Photogenic_T;743006;9836353
talek;2015;t90249;o;Nook;747074;9835682
talek;2015;t90251;d;Riverbend_Den;748477;9838427
talek;2015;t90252;o;Box_X;748034;9838033
talek;2015;t90253;d;Kinda-See-Em_Den;745124;9840497
talek;2015;t90254;o;Magic_Culvert;747371;9836013
talek;2015;t90255;d;Democracy_Den;742067;9835491
talek;2015;t90256;o;Pond_in_Pond_L;744073;9836933
talek;2015;t90257;d;Riverbend_Den;748477;9838427
talek;2015;t90258;o;Sparta_T;743033;9837696
talek;2015;t90259;d;Democracy_Den;742067;9835491
talek;2015;t90261;o;Moon_Pie_T;742236;9837604
talek;2015;t90263;o;Falafel_Wrap;747311;9835789
talek;2015;t90265;o;Falafel_Wrap;747085;9835753
talek;2015;t90266;o;Magic_Culvert;747371;9836013
talek;2015;t90267;d;Riverbend_Den;748477;9838427
talek;2015;t90268;o;Box_X;748376;9838180
talek;2015;t90270;o;Magic_Culvert;747371;9836013
talek;2015;t90271;o;Magic_Culvert;747371;9836013
talek;2015;t90272;o;Magic_Culvert;747262;9835927
talek;2015;t90273;o;President's_Breakfast_Crossing;742641;9839101
talek;2015;t90274;o;Boony_Crossing;742824;9839248
talek;2015;t90275;o;Moon_Pie_T;742238;9837621
talek;2015;t90278;d;Democracy_Den;742067;9835491
talek;2015;t90279;o;Pond_L_X;742833;9835725
talek;2015;t90280;o;Pond_in_Pond_L;744007;9836843
talek;2015;t90281;o;Stupid_Tree;747267;9837571
talek;2015;t90283;d;Democracy_Den;742067;9835491
talek;2015;t90284;o;Crescent_Tree;741903;9838280
talek;2015;t90285;o;LB_X;744300;9838923
talek;2015;t90286;o;Main_Den_One_Creek_Crossing;747797;9836633
talek;2015;t90287;o;Lone_Tree;748222;9836706
talek;2015;t90288;d;Riverbend_Den;748477;9838427
talek;2015;t90289;d;DOC_Communal_Den;747634;9837096
talek;2015;t90291;o;Magic_Culvert;747787;9835948
talek;2015;t90292;o;Magic_Culvert;747371;9836013
talek;2015;t90293;o;T_Stop;744892;9837632
talek;2015;t90294;o;Maji_Fisi;744699;9838424
talek;2015;t90295;o;Little_Bend_Crossing;744307;9838557
talek;2015;t90296;o;LB_X;744247;9838822
talek;2015;t90298;o;Boony_Crossing;742824;9839248
talek;2015;t90300;o;Democracy_Den;742067;9835491
talek;2015;t90301;o;Pond_L_X;742660;9835669
talek;2015;t90304;o;Swakey_T;743891;9836763
talek;2015;t90305;o;Pond_L_X;742809;9836061
talek;2015;t90306;o;Falafel_Wrap;747238;9835900
talek;2015;t90308;o;Pond_L_X;743017;9835799
talek;2015;t90309;o;Pond_L_X;742883;9835859
talek;2015;t90310;o;Full_Moon_X;748406;9837797
talek;2015;t90311;d;Riverbend_Den;748477;9838427
talek;2015;t90312;o;Full_Moon_X;748452;9837922
talek;2015;t90313;d;Riverbend_Den;748477;9838427
talek;2015;t90315;o;Swakey_T;743781;9836614
talek;2015;t90316;d;Democracy_Den;742067;9835491
talek;2015;t90318;o;Garg_T;743145;9837950
talek;2015;t90319;o;Garg_T;743347;9838054
talek;2015;t90321;d;DOC_Communal_Den;747634;9837096
talek;2015;t90322;o;Nook;746653;9835833
talek;2015;t90323;o;Swakey_T;743539;9836592
talek;2015;t90325;o;Magic_Culvert;747371;9836013
talek;2015;t90326;o;Xmas_T;746815;9835881
talek;2015;t90327;o;Falafel_Wrap;747311;9835789
talek;2015;t90329;d;Riverbend_Den;748477;9838427
talek;2015;t90330;o;Coucal_Crossing;746604;9838360
talek;2015;t90331;o;Coucal_Crossing;746604;9838360
talek;2015;t90332;o;Top_TL;745018;9839842
talek;2015;t90333;o;Top_TL;744676;9839919
talek;2015;t90334;d;Democracy_Den;742067;9835491
talek;2015;t90335;o;Pond_L_X;742841;9836032
talek;2015;t90336;o;Pond_L_X;743124;9836267
talek;2015;t90337;o;Bad_Bushes;747692;9835284
talek;2015;t90338;o;Culvert_13_L_S;747904;9835311
talek;2015;t90342;o;Drunk_T_X;747759;9836289
talek;2015;t90343;o;Culvert_of_13_Lugga_South;747880;9835456
talek;2015;t90345;o;Drunk_T_X;747689;9836214
talek;2015;t90346;o;Falafel_Wrap;747180;9835932
talek;2015;t90347;o;Toadstool_X;743184;9836330
talek;2015;t90348;o;Pond_Lugga_Crossing;743070;9836024
talek;2015;t90349;d;Democracy_Den;742067;9835491
talek;2015;t90350;o;Toadstool_X;743245;9836403
talek;2015;t90351;o;Pond_L;744513;9836951
talek;2015;t90352;d;Riverbend_Den;748477;9838427
talek;2015;t90353;o;Cheetah_T_X;748780;9837619
talek;2015;t90355;o;Christmas_Tree;746936;9836008
talek;2015;t90356;c;Bad_Bushes;747579;9835071
talek;2015;t90357;o;Sexy_Bush;747924;9835098
talek;2015;t90358;o;Dave's_Den;747491;9837478
talek;2015;t90360;o;Nook;747295;9835484
talek;2015;t90361;o;Nook;746968;9835572
talek;2015;t90362;d;Democracy_Den;742067;9835491
talek;2015;t90363;o;Sparta_T;742417;9837497
talek;2015;t90364;o;Talek_Marsh;744143;9839549
talek;2015;t90365;o;Kilong_X;744744;9840386
talek;2015;t90367;o;Full_Moon_X;748540;9837912
talek;2015;t90368;d;Riverbend_Den;748477;9838427
talek;2015;t90371;o;Pond_L_X;742830;9835992
talek;2015;t90372;o;Magic_Culvert;747259;9836141
talek;2015;t90373;o;Magic_Culvert;747371;9836013
talek;2015;t90374;o;15_yr_X;747049;9838172
talek;2015;t90375;d;Riverbend_Den;748477;9838427
talek;2015;t90376;o;Falafel_Wrap;747201;9835932
talek;2015;t90378;c;Stupid_Tree;747138;9836476
talek;2015;t90379;d;Democracy_Den;742067;9835491
talek;2015;t90381;o;Imperial_X;742161;9838828
talek;2015;t90385;o;Big_Bend_Crossing;743702;9839140
talek;2015;t90386;o;Magic_Culvert;747178;9836015
talek;2015;t90387;o;Xmas_T;747009;9836226
talek;2015;t90389;d;Democracy_Den;742067;9835491
talek;2015;t90390;o;Falafel_Wrap;747238;9835895
talek;2015;t90391;d;Riverbend_Den;748477;9838427
talek;2015;t90394;o;Magic_Culvert;747371;9836013
talek;2015;t90396;o;Stupid_Tree;746827;9836459
talek;2015;t90398;o;Magic_Culvert;747474;9836165
talek;2015;t90399;o;Hades_T;742410;9836135
talek;2015;t90400;d;Democracy_Den;742067;9835491
talek;2015;t90401;o;Hades_T;742201;9835871
talek;2015;t90402;o;Pond_L_X;742663;9835997
talek;2015;t90404;o;Moon_Pie_T;741864;9837657
talek;2015;t90409;d;Riverbend_Den;748477;9838427
talek;2015;t90410;o;Falafel_Wrap;742730;9835975
talek;2015;t90412;o;Stupid_Tree;747384;9836534
talek;2015;t90413;o;Leopard_Sex_Crossing;747615;9836808
talek;2015;t90414;o;Culvert_of_13_Lugga_South;747880;9835456
talek;2015;t90415;o;Nook;747286;9835395
talek;2015;t90416;o;Nook;746890;9836666
talek;2015;t90419;o;Euclea_L_X;733523;9841927
talek;2015;t90420;o;Stupid_Tree;746832;9836629
talek;2015;t90421;o;Xmas_T;746793;9836069
talek;2015;t90422;o;Xmas_T;746776;9836142
talek;2015;t90423;o;Stupid_Tree;746808;9836611
talek;2015;t90424;d;Democracy_Den;742067;9835491
talek;2015;t90425;o;Border_Tree;745514;9838561
talek;2015;t90426;d;Riverbend_Den;748477;9838427
talek;2015;t90432;o;Box_X;748011;9837980
talek;2015;t90434;o;Hades_T;742538;9836297
talek;2015;t90435;d;Democracy_Den;742067;9835491
talek;2015;t90436;o;Toadstool_Crossing;743247;9836392
talek;2015;t90438;o;Aardvark_Rd_T;746809;9836722
talek;2015;t90440;d;Democracy_Den;742067;9835491
talek;2015;t90441;o;Centre_T;747593;9838059
talek;2015;t90442;d;Riverbend_Den;748477;9838427
talek;2015;t90443;d;Riverbend_Den;748477;9838427
talek;2015;t90445;d;Democracy_Den;742067;9835491
talek;2015;t90446;o;Stupid_Tree;746995;9836245
talek;2015;t90447;d;Riverbend_Den;748477;9838427
talek;2015;t90448;o;Boony_Crossing;742824;9839248
talek;2015;t90450;o;Swakey_T;743881;9836681
talek;2015;t90451;o;Swakey_T;743776;9836723
talek;2015;t90453;d;Democracy_Den;742067;9835491
talek;2015;t90454;k;Swakey_T;743846;9836771
talek;2015;t90455;o;Border_Tree;745435;9838543
talek;2015;t90456;o;Coucal_Crossing;746604;9838360
talek;2015;t90458;o;BB_X;743280;9839215
talek;2015;t90459;o;Boony_Crossing;742824;9839248
talek;2015;t90460;o;Crescent_T;742121;9838008
talek;2015;t90461;o;Moon_Pie_T;742377;9837079
talek;2015;t90462;d;Democracy_Den;742067;9835491
talek;2015;t90463;k;Pond_in_Pond_L;744023;9836804
talek;2015;t90464;d;Democracy_Den;742067;9835491
talek;2015;t90466;o;Toadstool_X;743529;9836312
talek;2015;t90467;o;Crescent_T;741968;9838395
talek;2015;t90469;o;Fifty_Shades_Tree;741977;9837149
talek;2015;t90470;o;Photogenic_T;742993;9836804
talek;2015;t90472;o;Crescent_T;742105;9837830
talek;2015;t90473;o;T_Musketeers_X;747207;9837643
talek;2015;t90474;o;Century_Crossing;747487;9837380
talek;2015;t90475;d;Riverbend_Den;748477;9838427
talek;2015;t90476;o;Christmas_Tree;746936;9836008
talek;2015;t90481;d;Riverbend_Den;748477;9838427
talek;2015;t90483;o;Moon_Pie_T;742280;9837582
talek;2015;t90484;o;Moon_Pie_T;742302;9837106
talek;2015;t90485;o;Centre_T;747561;9838021
talek;2015;t90486;o;Centre_T;747561;9838021
talek;2015;t90487;o;Centre_T;747363;9837991
talek;2015;t90488;c;Coucal_X;746817;9838350
talek;2015;t90490;o;Nook;747100;9835502
talek;2015;t90493;o;Leopard_Sex_Crossing;747704;9837000
talek;2015;t90494;o;Century_Crossing;747587;9837352
talek;2015;t90497;o;Xmas_T;746810;9836262
talek;2015;t90498;o;Falafel_Wrap;747238;9835893
talek;2015;t90499;o;Leopard_Sex_Crossing;747505;9836868
talek;2015;t90500;o;Teapot_T_X;747330;9837538
talek;2015;t90502;o;Toadstool_X;743212;9836448
talek;2015;t90503;o;Moon_Pie_T;742476;9837326
talek;2015;t90505;o;Boony_X;743105;9839280
talek;2015;t90506;o;Moon_Pie_T;742223;9837734
talek;2015;t90507;o;Moon_Pie_T;742349;9837495
talek;2015;t90508;o;Riverbend_Den;748477;9838427
talek;2015;t90509;d;Riverbend_Den;748477;9838427
talek;2015;t90510;d;Riverbend_Den;748477;9838427
talek;2015;t90511;o;Talek_Lugga_Crossing;744933;9840061
talek;2015;t90512;d;Kinda-See-Em_Den;745124;9840497
talek;2015;t90514;o;Talek_Marsh;743775;9839613
talek;2015;t90515;o;Imperial_X;742032;9838562
talek;2015;t90516;o;Crescent_T;742129;9837809
talek;2015;t90518;o;Photogenic_T;742348;9836703
talek;2015;t90520;o;Democracy_Den;742067;9835491
talek;2015;t90524;o;Toadstool_X;743200;9836354
talek;2015;t90525;o;Pond_L_X;743094;9836250
talek;2015;t90526;o;Photogenic_T;742941;9836535
talek;2015;t90527;o;Pond_L_X;742933;9836297
talek;2015;t90528;d;Democracy_Den;742067;9835491
talek;2015;t90529;o;Pond_L_X;743343;9835899
talek;2015;t90530;o;Pond_L_X;743461;9835921
talek;2015;t90532;o;Shamu;746523;9834716
talek;2015;t90533;o;Leopard_Sex_Crossing;747704;9837000
talek;2015;t90534;o;Century_Crossing;747636;9837248
talek;2015;t90536;o;Swakey_T;743867;9836708
talek;2015;t90537;o;Swakey_T;743762;9836686
talek;2015;t90538;d;Riverbend_Den;748477;9838427
talek;2015;t90541;d;Riverbend_Den;748477;9838427
talek;2015;t90542;o;Box_X;747913;9838018
talek;2015;t90543;o;Centre_T;747563;9837993
talek;2015;t90543.1;o;Century_Crossing;747585;9837110
talek;2015;t90544;o;Stupid_Tree;746965;9836313
talek;2015;t90545;d;Democracy_Den;742067;9835491
talek;2015;t90547;o;BB_X;743732;9839386
talek;2015;t90548;o;PBfast_X;742206;9838862
talek;2015;t90550;o;Magic_Culvert;747371;9836013
talek;2015;t90552;d;Democracy_Den;742067;9835491
talek;2015;t90553;o;Moon_Pie_T;742480;9837196
talek;2015;t90554;o;Garg_T;743096;9838022
talek;2015;t90555;o;Big_Bend_Crossing;743702;9839140
talek;2015;t90557;d;Democracy_Den;742067;9835491
talek;2015;t90558;o;Hades_T;741864;9835628
talek;2015;t90559;d;Democracy_Den;742067;9835491
talek;2015;t90560;o;Candybar_X;742086;9835010
talek;2015;t90561;d;Democracy_Den;742067;9835491
talek;2015;t90562;o;Pond_L_X;742821;9835657
talek;2015;t90563;o;Falafel_Wrap;747081;9835814
talek;2015;t90564;o;Falafel_Wrap;747311;9835789
talek;2015;t90565;o;Falafel_Wrap;747359;9835789
talek;2015;t90566;c;Teapot_Tree_Crossing;747432;9837579
talek;2015;t90567;o;Kilong_Crossing;745194;9840304
talek;2015;t90568;o;Bad_Bushes;747553;9835502
talek;2015;t90570;o;Stupid_Tree;746870;9836373
talek;2015;t90571;o;T_Bay;744953;9840639
talek;2015;t90575;d;Democracy_Den;742067;9835491
talek;2015;t90576;o;Pond_L_X;743048;9836278
talek;2015;t90577;d;Riverbend_Den;748477;9838427
talek;2015;t90580;o;Imperial_X;742074;9838554
talek;2015;t90581;o;Moon_Pie_T;742200;9837724
talek;2015;t90582;o;Hades_T;742183;9836418
talek;2015;t90584;d;Democracy_Den;742067;9835491
talek;2015;t90587;o;Stupid_Tree;747057;9836289
talek;2015;t90588;d;Democracy_Den;742067;9835491
talek;2015;t90590;d;Riverbend_Den;748477;9838427
talek;2015;t90591;o;Box_Crossing;748090;9837837
talek;2015;t90593;d;Riverbend_Den;748477;9838427
talek;2015;t90594;d;Demo_D;741574;9835097
talek;2015;t90595;d;Democracy_Den;742067;9835491
talek;2015;t90597;c;Candybar_X;742376;9835146
talek;2015;t90598;d;Democracy_Den;742067;9835491
talek;2015;t90600;o;Main_Den_One_Creek_Crossing;747797;9836633
talek;2015;t90601;d;Democracy_Den;742067;9835491
talek;2015;t90603;d;Riverbend_Den;748477;9838427
talek;2015;t90604;o;Kilong_X;745065;9840393
talek;2015;t90608;o;Maji_Fisi;744884;9838305
talek;2015;t90609;o;Box_X;748309;9837996
talek;2015;t90610;d;Riverbend_Den;748477;9838427
talek;2015;t90613;d;Riverbend_Den;748477;9838427
talek;2015;t90614;o;Xmas_T;746985;9836222
talek;2015;t90615;o;Magic_Culvert;747402;9836300
talek;2015;t90616;o;Drunk_T_X;747996;9836090
talek;2015;t90617;o;Xmas_T;746769;9836010
talek;2015;t90619;o;Hades_T;742523;9836312
talek;2015;t90620;d;Democracy_Den;742067;9835491
talek;2015;t90621;o;Pond_L_X;742825;9835849
talek;2015;t90622;o;Middle_Bend_Crossing;743935;9838978
talek;2015;t90623;o;Talek_Marsh;744466;9839972
talek;2015;t90624;o;Top_TL;744659;9839842
talek;2015;t90625;o;Talek_Marsh;744531;9840078
talek;2015;t90629;o;Stupid_Tree;746892;9836270
talek;2015;t90630;d;Democracy_Den;742067;9835491
talek;2015;t90631;o;Hades_Tree;742278;9836190
talek;2015;t90634;o;Little_Bend_Crossing;744307;9838557
talek;2015;t90635;o;LB_X;744318;9838731
talek;2015;t90636;d;Riverbend_Den;748477;9838427
talek;2015;t90637;o;Box_Crossing;748090;9837837
talek;2015;t90638;o;Talek_Marsh;743885;9839680
talek;2015;t90639;o;Falafel_Wrap;747311;9835789
talek;2015;t90640;o;Pond_in_Pond_L;744116;9836729
talek;2015;t90641;c;Pond_L_X;742802;9835782
talek;2015;t90642;o;Toadstool_X;743267;9836435
talek;2015;t90644;o;Teapot_Tree_Crossing;747432;9837579
talek;2015;t90647;d;Riverbend_Den;748477;9838427
talek;2015;t90648;o;Full_Moon_X;748550;9838023
talek;2015;t90652;o;Crescent_Tree;741903;9838280
talek;2015;t90654;c;Photogenic_T;742732;9836276
talek;2015;t90655;o;Hades_Tree;742278;9836190
talek;2015;t90656;d;Democracy_Den;742067;9835491
talek;2015;t90657;o;Hades_T;742583;9836125
talek;2015;t90658;d;Riverbend_Den;748477;9838427
talek;2015;t90659;o;Magic_Culvert;747404;9836372
talek;2015;t90660;o;Leopard_Sex_Crossing;747661;9836880
talek;2015;t90662;d;Democracy_Den;742067;9835491
talek;2015;t90666;d;Riverbend_Den;748477;9838427
talek;2015;t90667;o;Box_X;748154;9838158
talek;2015;t90668;d;Riverbend_Den;748477;9838427
talek;2015;t90669;o;Stupid_Tree;746983;9836634
talek;2015;t90670;o;Pond_L_X;742930;9835764
talek;2015;t90671;d;Democracy_Den;742067;9835491
talek;2015;t90672;o;Candybar_X;741947;9835148
talek;2015;t90673;o;Hades_T;741861;9836011
talek;2015;t90674;o;Hades_T;741966;9836323
talek;2015;t90675;o;Crescent_T;742000;9837858
talek;2015;t90676;o;Imperial_X;741849;9838646
talek;2015;t90677;o;Boony_X;743096;9839249
talek;2015;t90678;o;Big_Bend_Crossing;743702;9839140
talek;2015;t90680;d;Democracy_Den;742067;9835491
talek;2015;t90681;c;Virginia_Maria_Crossing;742622;9835561
talek;2015;t90682;o;Shamu;746523;9834858
talek;2015;t90683;d;Riverbend_Den;748477;9838427
talek;2015;t90684;o;Stupid_Tree;747038;9836262
talek;2015;t90685;c;Stupid_Tree;746997;9836480
talek;2015;t90688;d;Democracy_Den;742067;9835491
talek;2015;t90689;o;Moon_Pie_T;742289;9837645
talek;2015;t90691;o;Box_X;747940;9837876
talek;2015;t90692;o;Hades_T;742420;9836316
talek;2015;t90693;d;Democracy_Den;742067;9835491
talek;2015;t90694;o;Pond_L_X;742963;9836066
talek;2015;t90696;o;Coucal_Crossing;746604;9838360
talek;2015;t90697;o;Bad_Bushes;747512;9835559
talek;2015;t90698;o;Bad_Bushes,_General;747714;9835444
talek;2015;t90701;o;Middle_Bend_Crossing;743935;9838978
talek;2015;t90704;o;BB_X;743573;9839131
talek;2015;t90705;o;Boony_X;743160;9839256
talek;2015;t90706;d;Democracy_Den;742067;9835491
talek;2015;t90707;o;Virginia_Maria_Crossing;742622;9835561
talek;2015;t90708;o;Pond_in_Pond_Lugga;744287;9836925
talek;2015;t90709;o;Box_Crossing;748090;9837837
talek;2015;t90710;d;Riverbend_Den;748477;9838427
talek;2015;t90711;o;Riverbend_Den;748341;9838173
talek;2015;t90712;d;Riverbend_Den;748477;9838427
talek;2015;t90713;d;Riverbend_Den;748477;9838427
talek;2015;t90714;o;Coucal_Crossing;746604;9838360
talek;2015;t90715;c;Saga_Lugga_Crossing;746269;9838353
talek;2015;t90716;o;Saga_Lugga;746095;9838250
talek;2015;t90717;d;Democracy_Den;742067;9835491
talek;2015;t90719;o;Kilong_X;744752;9843343
talek;2015;t90720;o;Talek_Lugga_Crossing;744957;9840183
talek;2015;t90721;o;Stupid_Tree;746883;9836256
talek;2015;t90723;d;Riverbend_Den;748477;9838427
talek;2015;t90724;d;Riverbend_Den;748477;9838427
talek;2015;t90726;d;Democracy_Den;742067;9835491
talek;2015;t90728;d;Democracy_Den;742067;9835491
talek;2015;t90730;o;BB_X;743615;9839208
talek;2015;t90731;o;Hippo_Flush;744167;9839686
talek;2015;t90732;o;Stupid_Tree;747004;9836267
talek;2015;t90733;o;Leopard_Sex_Crossing;747704;9837000
talek;2015;t90738;d;Democracy_Den;742067;9835491
talek;2015;t90739;o;Sea_of_T;745266;9838481
talek;2015;t90740;o;Box_X;747929;9838017
